Date,Team,Opponent,Team Score,Opponent Score,Location,Team Margin,Team Result,Team Location,Team Avg Scoring Margin,Opponent Average Scoring Margin
12/4/12,Wagner,Hofstra,52,44,Hofstra,8,Win,Away,1.84,-8.97
12/4/12,Hofstra,Wagner,44,52,Hofstra,-8,Loss,Home,-8.97,1.84
12/4/12,Howard,American Univ,55,50,Howard,5,Win,Home,-8.96,-6.03
12/4/12,American Univ,Howard,50,55,Howard,-5,Loss,Away,-6.03,-8.96
12/4/12,Illinois,W Carolina,72,64,Illinois,8,Win,Home,3.87,-2.41
12/4/12,W Carolina,Illinois,64,72,Illinois,-8,Loss,Away,-2.41,3.87
12/4/12,Wyoming,Illinois St,81,67,Illinois St,14,Win,Away,1.46,6.52
12/4/12,Illinois St,Wyoming,67,81,Illinois St,-14,Loss,Home,6.52,1.46
12/4/12,Iowa,South Dakota,87,63,Iowa,24,Win,Home,7.61,-4.70
12/4/12,South Dakota,Iowa,63,87,Iowa,-24,Loss,Away,-4.70,7.61
12/4/12,Iowa St,FL Gulf Coast,83,72,Iowa St,11,Win,Home,9.23,4.57
12/4/12,FL Gulf Coast,Iowa St,72,83,Iowa St,-11,Loss,Away,4.57,9.23
12/4/12,Kentucky,Samford,88,56,Kentucky,32,Win,Home,9.26,-5.73
12/4/12,Samford,Kentucky,56,88,Kentucky,-32,Loss,Away,-5.73,9.26
12/4/12,Lafayette,St Francis PA,61,58,Lafayette,3,Win,Home,-0.41,-10.79
12/4/12,St Francis PA,Lafayette,58,61,Lafayette,-3,Loss,Away,-10.79,-0.41
12/4/12,Lehigh,Fordham,81,63,Lehigh,18,Win,Home,7.24,-11.48
12/4/12,Fordham,Lehigh,63,81,Lehigh,-18,Loss,Away,-11.48,7.24
12/4/12,Michigan,W Michigan,73,41,Michigan,32,Win,Home,11.93,2.07
12/4/12,W Michigan,Michigan,41,73,Michigan,-32,Loss,Away,2.07,11.93
12/4/12,Minnesota,S Dakota St,88,64,Minnesota,24,Win,Home,7.03,5.57
12/4/12,S Dakota St,Minnesota,64,88,Minnesota,-24,Loss,Away,5.57,7.03
12/4/12,Mississippi St,UT San Antonio,53,42,Mississippi St,11,Win,Home,-9.30,-6.31
12/4/12,UT San Antonio,Mississippi St,42,53,Mississippi St,-11,Loss,Away,-6.31,-9.30
12/4/12,Missouri,SE Missouri St,81,65,Missouri,16,Win,Home,10.39,0.76
12/4/12,SE Missouri St,Missouri,65,81,Missouri,-16,Loss,Away,0.76,10.39
12/4/12,E Kentucky,NC Central,63,57,NC Central,6,Win,Away,6.34,5.48
12/4/12,NC Central,E Kentucky,57,63,NC Central,-6,Loss,Home,5.48,6.34
12/4/12,Georgetown,Texas,64,41,Neutral,23,Win,Neutral,8.90,0.50
12/4/12,NC State,Connecticut,69,65,Neutral,4,Win,Neutral,7.35,4.47
12/4/12,Connecticut,NC State,65,69,Neutral,-4,Loss,Neutral,4.47,7.35
12/4/12,Texas,Georgetown,41,64,Neutral,-23,Loss,Neutral,0.50,8.90
12/4/12,Massachusetts,Northeastern,72,66,Northeastern,6,Win,Away,1.86,1.63
12/4/12,Northeastern,Massachusetts,66,72,Northeastern,-6,Loss,Home,1.63,1.86
12/4/12,Northwestern LA,Louisiana Tech,89,83,Northwestern LA,6,Win,Home,5.76,8.70
12/4/12,Louisiana Tech,Northwestern LA,83,89,Northwestern LA,-6,Loss,Away,8.70,5.76
12/4/12,Richmond,Old Dominion,80,53,Old Dominion,27,Win,Away,4.00,-6.03
12/4/12,Old Dominion,Richmond,53,80,Old Dominion,-27,Loss,Home,-6.03,4.00
12/4/12,Pacific,Nevada,78,72,Pacific,6,Win,Home,1.55,-4.93
12/4/12,Nevada,Pacific,72,78,Pacific,-6,Loss,Away,-4.93,1.55
12/4/12,UNLV,Portland,68,60,Portland,8,Win,Away,7.52,-9.00
12/4/12,Portland,UNLV,60,68,Portland,-8,Loss,Home,-9.00,7.52
12/4/12,Purdue,Lamar,72,39,Purdue,33,Win,Home,1.00,-17.29
12/4/12,Lamar,Purdue,39,72,Purdue,-33,Loss,Away,-17.29,1.00
12/4/12,San Francisco,St John's,81,65,San Francisco,16,Win,Home,-0.59,-0.53
12/4/12,St John's,San Francisco,65,81,San Francisco,-16,Loss,Away,-0.53,-0.59
12/4/12,Seton Hall,NJIT,68,59,Seton Hall,9,Win,Home,-0.19,0.75
12/4/12,NJIT,Seton Hall,59,68,Seton Hall,-9,Loss,Away,0.75,-0.19
12/4/12,New Mexico St,South Alabama,58,52,South Alabama,6,Win,Away,4.53,0.59
12/4/12,South Alabama,New Mexico St,52,58,South Alabama,-6,Loss,Home,0.59,4.53
12/4/12,San Diego,Southern Utah,67,53,Southern Utah,14,Win,Away,-3.59,-6.68
12/4/12,Southern Utah,San Diego,53,67,Southern Utah,-14,Loss,Home,-6.68,-3.59
12/4/12,St Bonaventure,Siena,58,43,St Bonaventure,15,Win,Home,0.72,-8.73
12/4/12,Siena,St Bonaventure,43,58,St Bonaventure,-15,Loss,Away,-8.73,0.72
12/4/12,Houston,TCU,54,48,TCU,6,Win,Away,4.32,-8.53
12/4/12,TCU,Houston,48,54,TCU,-6,Loss,Home,-8.53,4.32
12/4/12,Tennessee St,Drexel,76,66,Tennessee St,10,Win,Home,-0.68,0.10
12/4/12,Drexel,Tennessee St,66,76,Tennessee St,-10,Loss,Away,0.10,-0.68
12/4/12,Texas Tech,N Kentucky,75,69,Texas Tech,6,Win,Home,-7.03,-2.31
12/4/12,N Kentucky,Texas Tech,69,75,Texas Tech,-6,Loss,Away,-2.31,-7.03
12/4/12,Tulane,Nicholls St,65,48,Tulane,17,Win,Home,4.33,-5.66
12/4/12,Nicholls St,Tulane,48,65,Tulane,-17,Loss,Away,-5.66,4.33
12/4/12,Wisconsin,NE Omaha,86,40,Wisconsin,46,Win,Home,10.10,-11.28
12/4/12,NE Omaha,Wisconsin,40,86,Wisconsin,-46,Loss,Away,-11.28,10.10
12/3/12,Bethune-Cookman,Stetson,86,63,Bethune-Cookman,23,Win,Home,-3.48,-2.39
12/3/12,Stetson,Bethune-Cookman,63,86,Bethune-Cookman,-23,Loss,Away,-2.39,-3.48
12/3/12,Monmouth NJ,Binghamton,77,65,Binghamton,12,Win,Away,-7.84,-14.54
12/3/12,Binghamton,Monmouth NJ,65,77,Binghamton,-12,Loss,Home,-14.54,-7.84
12/3/12,Bowling Green,Wright St,54,41,Bowling Green,13,Win,Home,-0.83,3.59
12/3/12,Wright St,Bowling Green,41,54,Bowling Green,-13,Loss,Away,3.59,-0.83
12/3/12,Fresno St,Long Beach St,64,59,Long Beach St,5,Win,Away,-3.15,-1.86
12/3/12,Long Beach St,Fresno St,59,64,Long Beach St,-5,Loss,Home,-1.86,-3.15
12/3/12,Nebraska,USC,63,51,Nebraska,12,Win,Home,-4.90,-1.90
12/3/12,USC,Nebraska,51,63,Nebraska,-12,Loss,Away,-1.90,-4.90
12/3/12,Norfolk St,S Carolina St,78,72,S Carolina St,6,Win,Away,1.26,-13.22
12/3/12,S Carolina St,Norfolk St,72,78,S Carolina St,-6,Loss,Home,-13.22,1.26
12/3/12,San Diego St,TX Southern,74,62,San Diego St,12,Win,Home,7.75,5.16
12/3/12,TX Southern,San Diego St,62,74,San Diego St,-12,Loss,Away,5.16,7.75
12/3/12,Syracuse,E Michigan,84,48,Syracuse,36,Win,Home,12.68,-5.43
12/3/12,E Michigan,Syracuse,48,84,Syracuse,-36,Loss,Away,-5.43,12.68
12/3/12,UT Arlington,TX Pan American,60,51,TX Pan American,9,Win,Away,1.55,-5.07
12/3/12,TX Pan American,UT Arlington,51,60,TX Pan American,-9,Loss,Home,-5.07,1.55
12/2/12,Wichita St,Air Force,72,69,Air Force,3,Win,Away,8.87,1.11
12/2/12,Air Force,Wichita St,69,72,Air Force,-3,Loss,Home,1.11,8.87
12/2/12,Akron,Middle Tenn St,82,77,Akron,5,Win,Home,9.13,13.97
12/2/12,Middle Tenn St,Akron,77,82,Akron,-5,Loss,Away,13.97,9.13
12/2/12,C Michigan,Niagara,66,64,C Michigan,2,Win,Home,-5.03,2.23
12/2/12,Niagara,C Michigan,64,66,C Michigan,-2,Loss,Away,2.23,-5.03
12/2/12,Mercer,Florida St,61,56,Florida St,5,Win,Away,5.41,-1.00
12/2/12,Florida St,Mercer,56,61,Florida St,-5,Loss,Home,-1.00,5.41
12/2/12,G Washington,Manhattan,67,55,G Washington,12,Win,Home,0.93,-2.38
12/2/12,Manhattan,G Washington,55,67,G Washington,-12,Loss,Away,-2.38,0.93
12/2/12,Kansas St,SC Upstate,72,53,Kansas St,19,Win,Home,7.60,0.77
12/2/12,SC Upstate,Kansas St,53,72,Kansas St,-19,Loss,Away,0.77,7.60
12/2/12,Georgia St,Liberty,67,66,Liberty,1,Win,Away,0.37,-4.28
12/2/12,Liberty,Georgia St,66,67,Liberty,-1,Loss,Home,-4.28,0.37
12/2/12,Maryland,George Mason,69,62,Neutral,7,Win,Neutral,7.10,2.27
12/2/12,George Mason,Maryland,62,69,Neutral,-7,Loss,Neutral,2.27,7.10
12/2/12,Boise St,Seattle,87,64,Seattle,23,Win,Away,4.69,-3.18
12/2/12,Seattle,Boise St,64,87,Seattle,-23,Loss,Home,-3.18,4.69
12/2/12,Clemson,South Carolina,64,55,South Carolina,9,Win,Away,1.57,-2.55
12/2/12,South Carolina,Clemson,55,64,South Carolina,-9,Loss,Home,-2.55,1.57
12/2/12,St Louis,Valparaiso,62,49,St Louis,13,Win,Home,10.50,8.90
12/2/12,Valparaiso,St Louis,49,62,St Louis,-13,Loss,Away,8.90,10.50
12/2/12,Stanford,Denver,71,58,Stanford,13,Win,Home,4.81,10.21
12/2/12,Denver,Stanford,58,71,Stanford,-13,Loss,Away,10.21,4.81
12/2/12,Washington,CS Fullerton,74,72,Washington,2,Win,Home,1.16,0.38
12/2/12,CS Fullerton,Washington,72,74,Washington,-2,Loss,Away,0.38,1.16
12/2/12,Wisconsin,California,81,56,Wisconsin,25,Win,Home,10.10,3.60
12/2/12,California,Wisconsin,56,81,Wisconsin,-25,Loss,Away,3.60,10.10
12/1/12,Tennessee St,Alabama A&M,83,72,Alabama A&M,11,Win,Away,-0.68,-9.04
12/1/12,Alabama A&M,Tennessee St,72,83,Alabama A&M,-11,Loss,Home,-9.04,-0.68
12/1/12,Jacksonville St,Alcorn St,56,52,Alcorn St,4,Win,Away,-0.19,-7.13
12/1/12,Alcorn St,Jacksonville St,52,56,Alcorn St,-4,Loss,Home,-7.13,-0.19
12/1/12,American Univ,St Francis PA,61,51,American Univ,10,Win,Home,-6.03,-10.79
12/1/12,St Francis PA,American Univ,51,61,American Univ,-10,Loss,Away,-10.79,-6.03
12/1/12,Arizona St,CS Sacramento,90,70,Arizona St,20,Win,Home,4.55,-2.63
12/1/12,CS Sacramento,Arizona St,70,90,Arizona St,-20,Loss,Away,-2.63,4.55
12/1/12,Ark Little Rock,ULM,83,58,Ark Little Rock,25,Win,Home,-1.70,-12.46
12/1/12,ULM,Ark Little Rock,58,83,Ark Little Rock,-25,Loss,Away,-12.46,-1.70
12/1/12,Fairfield,Austin Peay,74,55,Austin Peay,19,Win,Away,2.03,-8.03
12/1/12,Austin Peay,Fairfield,55,74,Austin Peay,-19,Loss,Home,-8.03,2.03
12/1/12,Mt St Mary's,Binghamton,71,70,Binghamton,1,Win,Away,-1.13,-14.54
12/1/12,Binghamton,Mt St Mary's,70,71,Binghamton,-1,Loss,Home,-14.54,-1.13
12/1/12,Youngstown St,Bowling Green,58,49,Bowling Green,9,Win,Away,-1.57,-0.83
12/1/12,Bowling Green,Youngstown St,49,58,Bowling Green,-9,Loss,Home,-0.83,-1.57
12/1/12,Michigan,Bradley,74,66,Bradley,8,Win,Away,11.93,-0.26
12/1/12,Bradley,Michigan,66,74,Bradley,-8,Loss,Home,-0.26,11.93
12/1/12,Bryant,Army,70,59,Bryant,11,Win,Home,2.90,3.03
12/1/12,Army,Bryant,59,70,Bryant,-11,Loss,Away,3.03,2.90
12/1/12,Butler,Ball St,67,53,Butler,14,Win,Home,5.20,-3.14
12/1/12,Ball St,Butler,53,67,Butler,-14,Loss,Away,-3.14,5.20
12/1/12,Charlotte,East Carolina,76,64,Charlotte,12,Win,Home,0.63,0.04
12/1/12,East Carolina,Charlotte,64,76,Charlotte,-12,Loss,Away,0.04,0.63
12/1/12,Davidson,Chattanooga,81,55,Chattanooga,26,Win,Away,10.55,-5.48
12/1/12,Chattanooga,Davidson,55,81,Chattanooga,-26,Loss,Home,-5.48,10.55
12/1/12,Cincinnati,Alabama,58,56,Cincinnati,2,Win,Home,8.45,3.50
12/1/12,Alabama,Cincinnati,56,58,Cincinnati,-2,Loss,Away,3.50,8.45
12/1/12,Cleveland St,Toledo,78,73,Cleveland St,5,Win,Home,-7.17,0.61
12/1/12,Toledo,Cleveland St,73,78,Cleveland St,-5,Loss,Away,0.61,-7.17
12/1/12,Colorado St,Evansville,79,72,Colorado St,7,Win,Home,9.45,2.63
12/1/12,Evansville,Colorado St,72,79,Colorado St,-7,Loss,Away,2.63,9.45
12/1/12,Bucknell,Columbia,65,57,Columbia,8,Win,Away,9.61,0.23
12/1/12,Columbia,Bucknell,57,65,Columbia,-8,Loss,Home,0.23,9.61
12/1/12,Cornell,Colgate,70,63,Cornell,7,Win,Home,-4.90,-6.16
12/1/12,Colgate,Cornell,63,70,Cornell,-7,Loss,Away,-6.16,-4.90
12/1/12,Creighton,St Joseph's PA,80,51,Creighton,29,Win,Home,12.32,3.76
12/1/12,St Joseph's PA,Creighton,51,80,Creighton,-29,Loss,Away,3.76,12.32
12/1/12,CS Bakersfield,UT San Antonio,85,52,CS Bakersfield,33,Win,Home,-4.27,-6.31
12/1/12,UT San Antonio,CS Bakersfield,52,85,CS Bakersfield,-33,Loss,Away,-6.31,-4.27
12/1/12,Dayton,N Illinois,60,43,Dayton,17,Win,Home,5.47,-10.11
12/1/12,N Illinois,Dayton,43,60,Dayton,-17,Loss,Away,-10.11,5.47
12/1/12,Delaware St,MD E Shore,76,66,Delaware St,10,Win,Home,-6.18,-14.48
12/1/12,MD E Shore,Delaware St,66,76,Delaware St,-10,Loss,Away,-14.48,-6.18
12/1/12,Rider,Drexel,75,66,Drexel,9,Win,Away,0.90,0.10
12/1/12,Drexel,Rider,66,75,Drexel,-9,Loss,Home,0.10,0.90
12/1/12,Duke,Delaware,88,50,Duke,38,Win,Home,13.58,-0.10
12/1/12,Delaware,Duke,50,88,Duke,-38,Loss,Away,-0.10,13.58
12/1/12,Duquesne,Maine,87,73,Duquesne,14,Win,Home,-8.03,-5.45
12/1/12,Maine,Duquesne,73,87,Duquesne,-14,Loss,Away,-5.45,-8.03
12/1/12,E Kentucky,W Carolina,72,70,E Kentucky,2,Win,Home,6.34,-2.41
12/1/12,W Carolina,E Kentucky,70,72,E Kentucky,-2,Loss,Away,-2.41,6.34
12/1/12,Edwardsville,Chicago St,71,57,Edwardsville,14,Win,Home,-6.52,-8.12
12/1/12,Chicago St,Edwardsville,57,71,Edwardsville,-14,Loss,Away,-8.12,-6.52
12/1/12,Col Charleston,Elon,56,54,Elon,2,Win,Away,4.70,2.39
12/1/12,Elon,Col Charleston,54,56,Elon,-2,Loss,Home,2.39,4.70
12/1/12,FL Atlantic,Arkansas St,72,65,FL Atlantic,7,Win,Home,-3.43,5.39
12/1/12,Arkansas St,FL Atlantic,65,72,FL Atlantic,-7,Loss,Away,5.39,-3.43
12/1/12,FL Gulf Coast,Loyola MD,65,50,FL Gulf Coast,15,Win,Home,4.57,3.68
12/1/12,Loyola MD,FL Gulf Coast,50,65,FL Gulf Coast,-15,Loss,Away,3.68,4.57
12/1/12,Florida A&M,Bethune-Cookman,75,67,Florida A&M,8,Win,Home,-9.89,-3.48
12/1/12,Bethune-Cookman,Florida A&M,67,75,Florida A&M,-8,Loss,Away,-3.48,-9.89
12/1/12,South Alabama,Florida Intl,79,68,Florida Intl,11,Win,Away,0.59,-0.55
12/1/12,Florida Intl,South Alabama,68,79,Florida Intl,-11,Loss,Home,-0.55,0.59
12/1/12,Gonzaga,Pacific,85,67,Gonzaga,18,Win,Home,17.40,1.55
12/1/12,Pacific,Gonzaga,67,85,Gonzaga,-18,Loss,Away,1.55,17.40
12/1/12,Hampton,Howard,58,50,Hampton,8,Win,Home,-1.47,-8.96
12/1/12,Howard,Hampton,50,58,Hampton,-8,Loss,Away,-8.96,-1.47
12/1/12,Hartford,Holy Cross,48,45,Hartford,3,Win,Home,-0.66,-3.17
12/1/12,Holy Cross,Hartford,45,48,Hartford,-3,Loss,Away,-3.17,-0.66
12/1/12,Harvard,Fordham,73,64,Harvard,9,Win,Home,4.70,-11.48
12/1/12,Fordham,Harvard,64,73,Harvard,-9,Loss,Away,-11.48,4.70
12/1/12,SMU,Hofstra,73,47,Hofstra,26,Win,Away,0.80,-8.97
12/1/12,Hofstra,SMU,47,73,Hofstra,-26,Loss,Home,-8.97,0.80
12/1/12,Texas A&M,Houston,70,59,Houston,11,Win,Away,1.81,4.32
12/1/12,Houston,Texas A&M,59,70,Houston,-11,Loss,Home,4.32,1.81
12/1/12,Idaho,UC Davis,73,66,Idaho,7,Win,Home,-2.04,-0.20
12/1/12,UC Davis,Idaho,66,73,Idaho,-7,Loss,Away,-0.20,-2.04
12/1/12,Indiana,Coppin St,87,51,Indiana,36,Win,Home,18.55,-8.37
12/1/12,Coppin St,Indiana,51,87,Indiana,-36,Loss,Away,-8.37,18.55
12/1/12,New Mexico,Indiana St,77,68,Indiana St,9,Win,Away,6.74,0.62
12/1/12,Indiana St,New Mexico,68,77,Indiana St,-9,Loss,Home,0.62,6.74
12/1/12,Iowa,TAM C. Christi,88,59,Iowa,29,Win,Home,7.61,-8.11
12/1/12,TAM C. Christi,Iowa,59,88,Iowa,-29,Loss,Away,-8.11,7.61
12/1/12,Iowa St,BYU,83,62,Iowa St,21,Win,Home,9.23,6.80
12/1/12,BYU,Iowa St,62,83,Iowa St,-21,Loss,Away,6.80,9.23
12/1/12,IPFW,Miami OH,57,56,IPFW,1,Win,Home,-1.90,-6.82
12/1/12,Miami OH,IPFW,56,57,IPFW,-1,Loss,Away,-6.82,-1.90
12/1/12,James Madison,Winthrop,71,61,James Madison,10,Win,Home,0.29,-4.31
12/1/12,Winthrop,James Madison,61,71,James Madison,-10,Loss,Away,-4.31,0.29
12/1/12,Princeton,Kent,62,50,Kent,12,Win,Away,4.50,4.06
12/1/12,Kent,Princeton,50,62,Kent,-12,Loss,Home,4.06,4.50
12/1/12,Baylor,Kentucky,64,55,Kentucky,9,Win,Away,6.73,9.26
12/1/12,Kentucky,Baylor,55,64,Kentucky,-9,Loss,Home,9.26,6.73
12/1/12,Lehigh,F Dickinson,102,62,Lehigh,40,Win,Home,7.24,-13.35
12/1/12,F Dickinson,Lehigh,62,102,Lehigh,-40,Loss,Away,-13.35,7.24
12/1/12,Long Island,Lafayette,71,60,Long Island,11,Win,Home,2.50,-0.41
12/1/12,Lafayette,Long Island,60,71,Long Island,-11,Loss,Away,-0.41,2.50
12/1/12,Dartmouth,Longwood,61,53,Longwood,8,Win,Away,-6.04,-15.62
12/1/12,Longwood,Dartmouth,53,61,Longwood,-8,Loss,Home,-15.62,-6.04
12/1/12,Louisville,Illinois St,69,66,Louisville,3,Win,Home,15.55,6.52
12/1/12,Illinois St,Louisville,66,69,Louisville,-3,Loss,Away,6.52,15.55
12/1/12,Loy Marymount,Portland St,66,56,Loy Marymount,10,Win,Home,-6.61,-5.31
12/1/12,Portland St,Loy Marymount,56,66,Loy Marymount,-10,Loss,Away,-5.31,-6.61
12/1/12,Loyola-Chicago,Furman,77,50,Loyola-Chicago,27,Win,Home,1.27,-12.70
12/1/12,Furman,Loyola-Chicago,50,77,Loyola-Chicago,-27,Loss,Away,-12.70,1.27
12/1/12,Marshall,UNC Wilmington,61,58,Marshall,3,Win,Home,-4.35,-7.83
12/1/12,UNC Wilmington,Marshall,58,61,Marshall,-3,Loss,Away,-7.83,-4.35
12/1/12,Miami FL,Massachusetts,75,62,Massachusetts,13,Win,Away,9.13,1.86
12/1/12,Massachusetts,Miami FL,62,75,Massachusetts,-13,Loss,Home,1.86,9.13
12/1/12,MD Baltimore Co,Towson,66,62,MD Baltimore Co,4,Win,Home,-9.21,0.67
12/1/12,Towson,MD Baltimore Co,62,66,MD Baltimore Co,-4,Loss,Away,0.67,-9.21
12/1/12,Michigan St,Nicholls St,84,39,Michigan St,45,Win,Home,8.67,-5.66
12/1/12,Nicholls St,Michigan St,39,84,Michigan St,-45,Loss,Away,-5.66,8.67
12/1/12,Minnesota,North Florida,87,59,Minnesota,28,Win,Home,7.03,-3.93
12/1/12,North Florida,Minnesota,59,87,Minnesota,-28,Loss,Away,-3.93,7.03
12/1/12,Mississippi,Rutgers,80,67,Mississippi,13,Win,Home,11.10,-1.24
12/1/12,Rutgers,Mississippi,67,80,Mississippi,-13,Loss,Away,-1.24,11.10
12/1/12,Missouri,Appalachian St,72,56,Missouri,16,Win,Home,10.39,-2.70
12/1/12,Appalachian St,Missouri,56,72,Missouri,-16,Loss,Away,-2.70,10.39
12/1/12,W Illinois,Missouri KC,68,63,Missouri KC,5,Win,Away,4.92,-10.87
12/1/12,Missouri KC,W Illinois,63,68,Missouri KC,-5,Loss,Home,-10.87,4.92
12/1/12,Oral Roberts,Missouri St,72,52,Missouri St,20,Win,Away,2.80,-7.90
12/1/12,Missouri St,Oral Roberts,52,72,Missouri St,-20,Loss,Home,-7.90,2.80
12/1/12,San Jose St,Montana St,82,74,Montana St,8,Win,Away,-8.11,-3.89
12/1/12,Montana St,San Jose St,74,82,Montana St,-8,Loss,Home,-3.89,-8.11
12/1/12,NC Central,NC A&T,66,62,NC A&T,4,Win,Away,5.48,-0.87
12/1/12,NC A&T,NC Central,62,66,NC A&T,-4,Loss,Home,-0.87,5.48
12/1/12,San Diego St,UCLA,78,69,Neutral,9,Win,Neutral,7.75,6.42
12/1/12,UCLA,San Diego St,69,78,Neutral,-9,Loss,Neutral,6.42,7.75
12/1/12,New Hampshire,Brown,63,50,New Hampshire,13,Win,Home,-3.52,-3.30
12/1/12,Brown,New Hampshire,50,63,New Hampshire,-13,Loss,Away,-3.30,-3.52
12/1/12,New Mexico St,Southern Miss,68,60,New Mexico St,8,Win,Home,4.53,7.83
12/1/12,Southern Miss,New Mexico St,60,68,New Mexico St,-8,Loss,Away,7.83,4.53
12/1/12,North Carolina,UAB,102,84,North Carolina,18,Win,Home,7.30,-0.87
12/1/12,UAB,North Carolina,84,102,North Carolina,-18,Loss,Away,-0.87,7.30
12/1/12,ULL,North Texas,80,76,North Texas,4,Win,Away,-3.00,-3.14
12/1/12,North Texas,ULL,76,80,North Texas,-4,Loss,Home,-3.14,-3.00
12/1/12,Northern Arizona,Sam Houston St,77,60,Northern Arizona,17,Win,Home,-7.90,-1.64
12/1/12,Sam Houston St,Northern Arizona,60,77,Northern Arizona,-17,Loss,Away,-1.64,-7.90
12/1/12,Northern Iowa,WI Milwaukee,72,61,Northern Iowa,11,Win,Home,3.10,-10.07
12/1/12,WI Milwaukee,Northern Iowa,61,72,Northern Iowa,-11,Loss,Away,-10.07,3.10
12/1/12,IL Chicago,Northwestern,50,44,Northwestern,6,Win,Away,-1.13,-2.58
12/1/12,Northwestern,IL Chicago,44,50,Northwestern,-6,Loss,Home,-2.58,-1.13
12/1/12,Ohio St,N Kentucky,70,43,Ohio St,27,Win,Home,11.47,-2.31
12/1/12,N Kentucky,Ohio St,43,70,Ohio St,-27,Loss,Away,-2.31,11.47
12/1/12,Oregon,Ark Pine Bluff,80,59,Oregon,21,Win,Home,7.90,-3.93
12/1/12,Ark Pine Bluff,Oregon,59,80,Oregon,-21,Loss,Away,-3.93,7.90
12/1/12,Penn St,Penn,58,47,Penn St,11,Win,Home,-6.27,-5.23
12/1/12,Penn,Penn St,47,58,Penn St,-11,Loss,Away,-5.23,-6.27
12/1/12,Pittsburgh,Detroit,74,61,Pittsburgh,13,Win,Home,14.71,6.03
12/1/12,Detroit,Pittsburgh,61,74,Pittsburgh,-13,Loss,Away,6.03,14.71
12/1/12,Providence,Mississippi St,73,63,Providence,10,Win,Home,3.43,-9.30
12/1/12,Mississippi St,Providence,63,73,Providence,-10,Loss,Away,-9.30,3.43
12/1/12,Xavier,Purdue,63,57,Purdue,6,Win,Away,2.87,1.00
12/1/12,Purdue,Xavier,57,63,Purdue,-6,Loss,Home,1.00,2.87
12/1/12,Rhode Island,Vermont,76,66,Rhode Island,10,Win,Home,-5.55,4.31
12/1/12,Vermont,Rhode Island,66,76,Rhode Island,-10,Loss,Away,4.31,-5.55
12/1/12,Rice,Houston Bap,61,53,Rice,8,Win,Home,-11.36,-7.52
12/1/12,Houston Bap,Rice,53,61,Rice,-8,Loss,Away,-7.52,-11.36
12/1/12,Richmond,Wake Forest,62,60,Richmond,2,Win,Home,4.00,-2.40
12/1/12,Wake Forest,Richmond,60,62,Richmond,-2,Loss,Away,-2.40,4.00
12/1/12,Robert Morris,Ohio,84,76,Robert Morris,8,Win,Home,5.67,9.16
12/1/12,Ohio,Robert Morris,76,84,Robert Morris,-8,Loss,Away,9.16,5.67
12/1/12,S Dakota St,NE Omaha,78,63,S Dakota St,15,Win,Home,5.57,-11.28
12/1/12,NE Omaha,S Dakota St,63,78,S Dakota St,-15,Loss,Away,-11.28,5.57
12/1/12,Samford,Ga Southern,57,48,Samford,9,Win,Home,-5.73,-4.59
12/1/12,Ga Southern,Samford,48,57,Samford,-9,Loss,Away,-4.59,-5.73
12/1/12,Santa Barbara,Santa Clara,83,80,Santa Clara,3,Win,Away,-4.68,5.10
12/1/12,Santa Clara,Santa Barbara,80,83,Santa Clara,-3,Loss,Home,5.10,-4.68
12/1/12,Norfolk St,Savannah St,55,45,Savannah St,10,Win,Away,1.26,-1.14
12/1/12,Savannah St,Norfolk St,45,55,Savannah St,-10,Loss,Home,-1.14,1.26
12/1/12,SE Missouri St,SE Louisiana,61,58,SE Louisiana,3,Win,Away,0.76,-7.74
12/1/12,SE Louisiana,SE Missouri St,58,61,SE Louisiana,-3,Loss,Home,-7.74,0.76
12/1/12,SF Austin,San Diego,56,51,SF Austin,5,Win,Home,11.88,-3.59
12/1/12,San Diego,SF Austin,51,56,SF Austin,-5,Loss,Away,-3.59,11.88
12/1/12,Albany NY,Siena,69,56,Siena,13,Win,Away,4.12,-8.73
12/1/12,Siena,Albany NY,56,69,Siena,-13,Loss,Home,-8.73,4.12
12/1/12,South Dakota,IUPUI,88,68,South Dakota,20,Win,Home,-4.70,-13.00
12/1/12,IUPUI,South Dakota,68,88,South Dakota,-20,Loss,Away,-13.00,-4.70
12/1/12,St Bonaventure,Buffalo,82,79,St Bonaventure,3,Win,Home,0.72,-2.57
12/1/12,Buffalo,St Bonaventure,79,82,St Bonaventure,-3,Loss,Away,-2.57,0.72
12/1/12,St John's,NJIT,57,49,St John's,8,Win,Home,-0.53,0.75
12/1/12,NJIT,St John's,49,57,St John's,-8,Loss,Away,0.75,-0.53
12/1/12,St Mary's CA,Cal Poly SLO,86,68,St Mary's CA,18,Win,Home,12.70,0.96
12/1/12,Cal Poly SLO,St Mary's CA,68,86,St Mary's CA,-18,Loss,Away,0.96,12.70
12/1/12,Boston Univ,St Peter's,74,66,St Peter's,8,Win,Away,3.69,-6.10
12/1/12,St Peter's,Boston Univ,66,74,St Peter's,-8,Loss,Home,-6.10,3.69
12/1/12,Stony Brook,E Illinois,66,52,Stony Brook,14,Win,Home,9.90,-3.63
12/1/12,E Illinois,Stony Brook,52,66,Stony Brook,-14,Loss,Away,-3.63,9.90
12/1/12,Temple,Wagner,70,62,Temple,8,Win,Home,4.97,1.84
12/1/12,Wagner,Temple,62,70,Temple,-8,Loss,Away,1.84,4.97
